Account_ID,Customer_ID,Account_Type,Account_Balance,Account_Status
11780,2462,Current,545639,active
11781,2539,Salary,290030,active
11782,7384,Salary,660266,ACTIVE
11783,5892,Salary,499714,active
11784,3591,Savings,1208126,ACTIVE
11785,1757,Savings,640395,Active
11786,6897,Current,213197,Inactive
11787,2732,Savings,1027449,Inactive
11788,8173,Business,582576,ACTIVE
11789,7373,Business,393633,Inactive
11790,8680,Savings,183468,Active
11791,1949,Business,893311,Active
11792,369,Business,1046645,Active
11793,959,Salary,363185,active
11794,8450,Savings,1156141,active
11795,6864,Salary,631345,ACTIVE
11796,9828,Business,249010,active
11797,7272,Salary,354178,Inactive
11798,8169,Business,1439336,Inactive
11799,8671,Salary,422104,active
11800,4336,Savings,1479041,active
11801,2416,Business,1038174,Active
11802,7459,Savings,311709,Active
11803,3570,Current,526428,Active
11804,8480,Business,144357,Active
11805,9879,Salary,673165,Active
11806,4230,Current,824239,Inactive
11807,5917,Savings,851736,active
11808,5951,Savings,707200,ACTIVE
11809,9670,Savings,619892,active
11810,4321,Current,1225972,Inactive
11811,2685,Business,561080,ACTIVE
11812,2032,Business,401722,Inactive
11813,2897,Savings,587935,Active
11814,900,Savings,539325,ACTIVE
11815,4922,Savings,1102695,Inactive
11816,6047,Current,65301,active
11817,7062,Current,1414133,Inactive
11818,411,Savings,737193,Inactive
11819,8566,Salary,1304573,active
11820,4180,Business,759991,active
11821,482,Current,718797,Active
11822,7511,Business,767560,active
11823,8172,Current,1068168,active
11824,272,Salary,123815,Active
11825,3536,Current,284979,Inactive
11826,4615,Business,437162,Inactive
11827,3075,Salary,242142,active
11828,9953,Salary,459754,Active
11829,9009,Salary,356686,Inactive
11830,8180,Salary,767745,Inactive
11831,797,Business,989243,Inactive
11832,8167,Salary,1439986,Inactive
11833,7556,Business,1451454,active
11834,2535,Current,203560,Inactive
11835,1192,Business,302644,Active
11836,937,Savings,1271545,Active
11837,6098,Salary,1084667,active
11838,23,Business,820057,ACTIVE
11839,3204,Current,26189,Inactive
11840,452,Savings,908290,active
11841,274,Savings,1179072,ACTIVE
11842,1025,Current,1315069,active
11843,8358,Savings,869718,active
11844,6554,Savings,581602,ACTIVE
11845,8489,Business,596748,Active
11846,7857,Salary,1101921,ACTIVE
11847,8021,Business,362998,Inactive
11848,7797,Salary,770336,ACTIVE
11849,9129,Business,1331120,Inactive
11850,8288,Current,637656,Inactive
11851,571,Salary,1103350,Active
11852,8333,Savings,1474628,active
11853,5437,Savings,332353,ACTIVE
11854,6707,Business,629816,Inactive
11855,767,Salary,222825,ACTIVE
11856,1627,Current,421070,ACTIVE
11857,9025,Current,1321260,Inactive
11858,6321,Salary,349788,Inactive
11859,4711,Current,500736,active
11860,654,Business,851783,ACTIVE
11861,8334,Current,108638,Inactive
11862,5835,Savings,423925,active
11863,5625,Salary,318479,ACTIVE
11864,6043,Salary,964110,ACTIVE
11865,2878,Savings,366570,Inactive
11866,4607,Savings,711781,Active
11867,3526,Salary,681208,Inactive
11868,5395,Salary,997106,ACTIVE
11869,4556,Savings,631606,Active
11870,9383,Current,916604,Inactive
11871,7156,Business,1458065,Active
11872,384,Savings,530970,active
11873,2199,Business,562124,Inactive
11874,5368,Current,1091472,ACTIVE
11875,571,Salary,592436,ACTIVE
11876,2643,Salary,507795,Active
11877,5222,Salary,544574,Active
11878,3732,Salary,1427304,active
11879,2989,Salary,42425,Inactive
11880,9264,Savings,909363,active
11881,6475,Salary,875734,Active
11882,762,Business,447086,ACTIVE
11883,7403,Salary,791838,active
11884,928,Business,578732,Inactive
11885,2145,Business,471068,ACTIVE
11886,1799,Salary,1374805,Inactive
11887,7519,Salary,784207,Active
11888,7598,Current,392351,Active
11889,4248,Salary,874776,Inactive
11890,451,Business,433301,Inactive
11891,9010,Current,1380951,Active
11892,6392,Business,1193523,active
11893,9147,Current,583896,active
11894,4581,Business,308223,Inactive
11895,6586,Salary,755544,Inactive
11896,3886,Current,395568,Active
11897,2548,Business,48848,Inactive
11898,3033,Salary,1038002,Inactive
11899,3740,Current,1342518,ACTIVE
11900,1210,Savings,1103312,Inactive
11901,9021,Salary,74422,Inactive
11902,4023,Business,255219,Inactive
11903,7668,Salary,1225537,active
11904,985,Business,371172,Active
11905,9762,Business,746260,Active
11906,4645,Business,810621,ACTIVE
11907,9728,Business,1081406,active
11908,5929,Current,106504,active
11909,6355,Savings,1482817,Active
11910,5206,Salary,1053555,Inactive
11911,5625,Business,1476785,Active
11912,6352,Current,591258,Inactive
11913,9178,Current,542147,Inactive
11914,4868,Business,714869,active
11915,2673,Salary,1343892,Active
11916,7772,Business,1439598,ACTIVE
11917,5878,Current,997530,Active
11918,2907,Salary,765209,ACTIVE
11919,2052,Savings,1271804,active
11920,8688,Savings,236313,Inactive
11921,6523,Savings,724245,Active
11922,4452,Savings,1474480,active
11923,4564,Business,582516,active
11924,4534,Current,559950,Inactive
11925,4060,Current,427674,ACTIVE
11926,9020,Current,650511,Inactive
11927,7709,Salary,1139225,Active
11928,4797,Savings,344820,active
11929,7156,Salary,198354,Inactive
11930,4142,Savings,1087685,ACTIVE
11931,4705,Salary,973647,ACTIVE
11932,4145,Current,1005482,ACTIVE
11933,2168,Current,1211910,active
11934,3146,Current,975317,Inactive
11935,9216,Salary,1427183,active
11936,7275,Business,1181273,ACTIVE
11937,9012,Current,1327735,Inactive
11938,9799,Current,761397,Active
11939,5652,Savings,650186,ACTIVE
11940,9885,Salary,389340,Inactive
11941,1363,Salary,323074,active
11942,459,Current,410969,Active
11943,4786,Business,798363,Inactive
11944,3702,Salary,1463259,Inactive
11945,7055,Business,996070,ACTIVE
11946,3743,Business,1007637,Inactive
11947,3128,Current,1288821,active
11948,2043,Business,1491442,active
11949,240,Salary,294623,ACTIVE
11950,4934,Business,501741,Active
11951,4764,Savings,483984,Active
11952,3664,Salary,878575,Inactive
11953,9330,Current,826161,ACTIVE
11954,7713,Salary,1035885,active
11955,1001,Salary,664666,ACTIVE
11956,1456,Business,202793,Inactive
11957,5622,Savings,624265,active
11958,9587,Business,1473362,Inactive
11959,5695,Business,206347,active
11960,9754,Business,1235354,active
11961,9662,Business,1382368,active
11962,4701,Business,1495901,ACTIVE
11963,4296,Salary,1262535,active
11964,7787,Savings,818504,Active
11965,5367,Savings,969734,Active
11966,1908,Savings,322134,Inactive
11967,3589,Current,131602,Inactive
11968,7984,Savings,916936,ACTIVE
11969,8657,Salary,386924,active
11970,1258,Business,429464,active
11971,2208,Business,506582,active
11972,8972,Salary,274012,ACTIVE
11973,7268,Business,512592,Active
11974,556,Business,1394489,active
11975,8161,Savings,394864,Inactive
11976,6826,Savings,983273,Active
11977,3093,Savings,374045,active
11978,1274,Current,280661,active
11979,1213,Savings,1182213,Active
11980,8986,Savings,1058319,ACTIVE
11981,2720,Savings,97222,active
11982,6660,Savings,267149,ACTIVE
11983,1063,Savings,49478,Inactive
11984,7164,Salary,118810,active
11985,701,Salary,198889,active
11986,6490,Salary,938846,active
11987,8495,Business,114939,active
11988,5250,Business,1169986,ACTIVE
11989,6612,Current,576182,ACTIVE
11990,6978,Business,1442442,Active
11991,8368,Current,261257,ACTIVE
11992,6338,Salary,655418,ACTIVE
11993,2992,Savings,668849,Inactive
11994,3858,Savings,257856,Active
11995,9395,Current,45996,Inactive
11996,5872,Current,990109,Active
11997,2692,Savings,229132,active
11998,4177,Current,1266575,Inactive
11999,4503,Savings,223201,Active
12000,1205,Salary,714667,ACTIVE
12001,1293,Current,1401281,Inactive
12002,1594,Salary,1070730,Active
12003,2239,Current,1218402,Inactive
12004,554,Salary,761886,active
12005,6500,Salary,97819,ACTIVE
12006,3934,Business,136993,active
12007,3174,Business,1151481,ACTIVE
12008,7120,Current,674439,Active
12009,8865,Current,1237865,Active
12010,2415,Salary,1165329,Active
12011,5832,Salary,912474,Active
12012,5505,Savings,1330250,Inactive
12013,1690,Business,645379,Active
12014,8144,Salary,1062182,ACTIVE
12015,3953,Current,641504,active
12016,6183,Savings,1073818,Inactive
12017,9528,Business,991396,active
12018,1134,Savings,559398,active
12019,4282,Salary,269436,Inactive
12020,6103,Savings,531872,active
12021,1345,Current,406891,Active
12022,1981,Current,939897,active
12023,8253,Salary,959563,active
12024,8041,Savings,136400,ACTIVE
12025,3414,Salary,506,Inactive
12026,1892,Business,1074022,Inactive
12027,5249,Salary,659416,ACTIVE
12028,9792,Salary,338179,Active
12029,7743,Business,860471,ACTIVE
12030,3357,Savings,152784,Active
12031,1939,Current,948034,active
12032,7723,Current,1148219,active
12033,9798,Savings,1412224,Active
12034,7424,Salary,845328,active
12035,5143,Current,113122,Active
12036,769,Salary,717326,ACTIVE
12037,1085,Business,1395541,ACTIVE
12038,8399,Current,1475746,active
12039,4889,Salary,432615,Inactive
12040,7300,Salary,240642,ACTIVE
12041,4973,Salary,1210925,Inactive
12042,759,Current,1174683,Inactive
12043,5258,Salary,924604,Active
12044,6466,Current,816021,ACTIVE
12045,7053,Current,913440,active
12046,1627,Current,363056,active
12047,5097,Current,809482,Active
12048,126,Savings,1019350,Inactive
12049,7409,Business,994479,Inactive
12050,6282,Business,261552,ACTIVE
12051,3318,Current,989402,ACTIVE
12052,5358,Salary,206320,Active
12053,5423,Current,46850,Active
12054,2569,Salary,1204241,Active
12055,1070,Savings,1304367,active
12056,3196,Business,1470891,Inactive
12057,7236,Current,903404,active
12058,5444,Savings,28566,Active
12059,644,Current,1400113,ACTIVE
12060,7529,Current,547343,Active
12061,749,Savings,791561,Inactive
12062,3797,Salary,274216,Active
12063,5001,Salary,1286467,Active
12064,1774,Salary,1076651,Active
12065,7578,Current,1204646,active
12066,4920,Salary,540661,active
12067,9265,Salary,1362662,ACTIVE
12068,2749,Current,1458934,active
12069,521,Savings,968881,Inactive
12070,4490,Business,614976,Active
12071,4192,Salary,230793,Active
12072,8277,Savings,1190478,Active
12073,1060,Current,854886,ACTIVE
12074,416,Current,170433,active
12075,6088,Salary,536024,Active
12076,4317,Salary,816346,Active
12077,3902,Savings,793405,Active
12078,1343,Salary,1337327,ACTIVE
12079,2493,Savings,158960,Inactive
12080,4415,Current,1047107,active
12081,4612,Savings,489073,ACTIVE
12082,1080,Current,828890,active
12083,8762,Salary,934764,Inactive
12084,4858,Business,506077,Active
12085,8501,Savings,1236820,Inactive
12086,4114,Business,743216,ACTIVE
12087,2873,Savings,1458169,Inactive
12088,9382,Savings,715828,ACTIVE
12089,4948,Business,740888,ACTIVE
12090,8346,Business,1285801,active
12091,8302,Salary,1477948,Inactive
12092,8530,Business,1426227,ACTIVE
12093,6061,Business,1240071,Inactive
12094,507,Salary,1040935,ACTIVE
12095,3066,Business,1499603,Active
12096,9999,Business,1463258,Inactive
12097,8164,Salary,1310739,ACTIVE
12098,3218,Business,742385,Active
12099,4895,Savings,1494823,Inactive
12100,989,Savings,893120,Active
12101,5369,Business,572411,ACTIVE
12102,7745,Business,754299,Active
12103,8677,Business,1422916,active
12104,174,Current,360759,active
12105,9574,Business,124601,active
12106,7056,Savings,1323752,Inactive
12107,1463,Business,1334959,Inactive
12108,9246,Current,856331,Active
12109,7645,Salary,1260770,Inactive
12110,785,Current,5856,Inactive
12111,5658,Current,1093515,active
12112,5238,Savings,774812,Inactive
12113,5477,Business,191561,active
12114,8440,Savings,1159804,Active
12115,1631,Current,128834,ACTIVE
12116,726,Current,836287,Active
12117,7150,Business,1149916,Active
12118,7299,Salary,840179,ACTIVE
12119,3484,Savings,151724,active
12120,2692,Salary,1004867,Inactive
12121,7080,Current,959576,active
12122,4153,Salary,795785,Inactive
12123,4527,Savings,1349979,Active
12124,2512,Current,220757,active
12125,4258,Current,779853,Active
12126,1965,Salary,602997,Active
12127,2080,Business,1016789,Inactive
12128,9388,Business,656595,active
12129,5102,Savings,1291072,Active
12130,8331,Business,1195914,Inactive
12131,9529,Current,1041104,active
12132,3028,Current,546241,ACTIVE
12133,9881,Salary,684099,Active
12134,8390,Current,1445218,active
12135,1445,Current,1381454,ACTIVE
12136,6276,Savings,1086804,Active
12137,4634,Business,970344,ACTIVE
12138,9485,Business,559170,Active
12139,6216,Business,991504,active
12140,4019,Savings,44883,ACTIVE
12141,8495,Business,314932,ACTIVE
12142,7585,Salary,15849,ACTIVE
12143,2027,Business,310046,active
12144,7376,Current,852490,Active
12145,9386,Savings,471721,active
12146,4311,Salary,-9475,ACTIVE
12147,5236,Savings,953459,ACTIVE
12148,8336,Salary,589665,ACTIVE
12149,7480,Salary,108481,Inactive
12150,3620,Current,738912,active
12151,6380,Business,536138,ACTIVE
12152,1888,Business,1174165,Active
12153,6992,Salary,1205487,Active
12154,6840,Salary,858498,active
12155,2013,Business,1034096,Active
12156,1328,Savings,541357,active
12157,5613,Salary,468831,active
12158,9936,Salary,1484299,ACTIVE
12159,2831,Savings,1269823,active
12160,9160,Savings,136848,ACTIVE
12161,6031,Business,366194,Active
12162,6293,Business,1116094,Active
12163,6613,Savings,555374,ACTIVE
12164,8327,Savings,438797,ACTIVE
12165,4916,Current,872048,Active
12166,4115,Current,661264,active
12167,2646,Business,295308,Inactive
12168,4237,Salary,44279,ACTIVE
12169,35,Savings,1446896,ACTIVE
12170,7811,Business,1445018,Inactive
12171,7535,Current,1004391,ACTIVE
12172,4752,Salary,979705,active
12173,4752,Current,380409,active
12174,3778,Current,740677,Inactive
12175,8017,Current,599836,Inactive
12176,3750,Salary,1066936,Inactive
12177,3030,Current,32599,ACTIVE
12178,4530,Business,1017558,Inactive
12179,2263,Salary,1109828,Active
12180,364,Savings,1391529,active
12181,2515,Savings,820558,ACTIVE
12182,825,Savings,1449442,active
12183,6380,Savings,1165796,Active
12184,1147,Current,481031,Inactive
12185,598,Current,1169872,active
12186,7246,Savings,1150138,Active
12187,8796,Salary,334000,Inactive
12188,9549,Current,295842,Inactive
12189,9464,Current,514487,Inactive
12190,3686,Salary,626232,active
12191,5457,Salary,889860,ACTIVE
12192,2121,Business,1253406,ACTIVE
12193,6974,Salary,1226885,ACTIVE
12194,7694,Savings,1234060,Active
12195,9922,Savings,810519,Inactive
12196,234,Salary,303986,Active
12197,9404,Business,60936,active
12198,1301,Business,530369,ACTIVE
12199,2467,Savings,1110379,active
12200,2001,Savings,1143802,Active
12201,8615,Salary,564557,ACTIVE
12202,2073,Current,988488,active
12203,1452,Business,1417658,active
12204,5307,Savings,726343,active
12205,4004,Salary,1114143,active
12206,6256,Salary,1316239,Active
12207,4737,Salary,259186,Active
12208,530,Business,446620,Inactive
12209,932,Current,21320,active
12210,7814,Salary,402268,Active
12211,3787,Salary,1291779,ACTIVE
12212,9982,Current,155682,ACTIVE
12213,5036,Salary,480515,Inactive
12214,9768,Savings,1118312,active
12215,3102,Business,202815,Inactive
12216,9503,Current,1163191,ACTIVE
12217,1466,Current,811417,ACTIVE
12218,3511,Business,559977,Inactive
12219,6308,Salary,59583,active
12220,4431,Business,259222,Active
12221,9776,Savings,757909,Inactive
12222,590,Current,561071,Inactive
12223,5463,Salary,1395955,Inactive
12224,7953,Salary,1213906,active
12225,2331,Business,1289134,Inactive
12226,9663,Current,889306,active
12227,3470,Business,886489,Active
12228,9114,Current,664692,Active
12229,171,Business,766385,Inactive
12230,4299,Salary,445985,Active
12231,5761,Business,227698,Inactive
12232,4376,Current,869638,ACTIVE
12233,404,Savings,307834,Active
12234,3528,Business,125973,ACTIVE
12235,9224,Savings,1044626,Active
12236,9598,Salary,300208,Inactive
12237,2066,Business,811509,active
12238,7670,Savings,747061,Active
12239,9338,Business,891081,active
12240,1903,Business,220434,Inactive
12241,9956,Salary,1124988,Inactive
12242,4691,Current,659208,active
12243,5517,Current,470981,Active
12244,4585,Business,128832,ACTIVE
12245,6332,Salary,1173693,ACTIVE
12246,5274,Business,525874,Inactive
12247,124,Salary,525107,Inactive
12248,7477,Current,629842,Inactive
12249,8799,Salary,1343646,ACTIVE
12250,2922,Business,1423398,Inactive
12251,9287,Savings,430027,Inactive
12252,2152,Savings,287473,Inactive
12253,2714,Business,883996,active
12254,7924,Savings,470943,Inactive
12255,1716,Business,1023277,ACTIVE
12256,9896,Business,482453,active
12257,3460,Current,231198,Active
12258,6895,Current,332531,ACTIVE
12259,1890,Current,271275,Inactive
12260,4657,Business,614366,Active
12261,1896,Salary,1227988,Active
12262,2928,Business,855067,active
12263,2694,Current,1333451,Inactive
12264,5253,Current,651297,active
12265,4242,Savings,274868,Inactive
12266,5251,Current,507408,Inactive
12267,2562,Salary,1441233,active
12268,1827,Business,1205711,Inactive
12269,3507,Salary,393290,active
12270,4932,Business,1062706,ACTIVE
12271,7203,Savings,369883,active
12272,2476,Savings,352025,Active
12273,6478,Salary,174050,ACTIVE
12274,5418,Savings,449819,ACTIVE
12275,3185,Business,895155,Inactive
12276,4722,Savings,624915,ACTIVE
12277,4153,Business,317080,ACTIVE
12278,3245,Business,860071,active
12279,694,Salary,525042,ACTIVE
12280,3074,Business,340775,ACTIVE
12281,6600,Savings,665622,ACTIVE
12282,3541,Salary,995223,active
12283,1620,Business,1355286,active
12284,3915,Business,607370,ACTIVE
12285,3874,Business,170843,ACTIVE
12286,565,Salary,1302834,Inactive
12287,8688,Business,1418061,Active
12288,8993,Salary,409136,ACTIVE
12289,641,Savings,739513,Active
12290,163,Salary,517874,Active
12291,4347,Current,1203822,Inactive
12292,7705,Current,1401813,ACTIVE
12293,8836,Business,284018,active
12294,4425,Business,1023203,active
12295,4465,Current,1362001,ACTIVE
12296,9331,Savings,803043,Active
12297,3709,Salary,316035,active
12298,6750,Current,540282,active
12299,138,Salary,48194,Active
12300,9876,Savings,456583,Inactive
12301,7107,Savings,1217973,Inactive
12302,7243,Current,1218864,active
12303,4252,Business,742760,Active
12304,1059,Savings,1358402,ACTIVE
12305,4615,Savings,667235,Active
12306,4278,Salary,913257,active
12307,8362,Salary,1140281,Inactive
12308,5414,Current,346331,ACTIVE
12309,5843,Current,261519,ACTIVE
12310,3904,Salary,159661,active
12311,7225,Savings,1181862,Inactive
12312,9580,Business,370516,active
12313,3052,Business,570653,Active
12314,3667,Current,509607,Inactive
12315,2761,Salary,1297005,Inactive
12316,3836,Savings,1177216,Active
12317,1361,Business,1191690,Inactive
12318,8615,Business,795757,ACTIVE
12319,3974,Business,133669,ACTIVE
12320,2830,Savings,784140,active
12321,146,Savings,1388192,Active
12322,2374,Current,1187080,ACTIVE
12323,230,Current,65759,Inactive
12324,5389,Salary,329043,Inactive
12325,4681,Salary,1458822,active
12326,8050,Salary,1430025,Inactive
12327,2666,Salary,574239,Active
12328,3594,Salary,532371,ACTIVE
12329,2830,Current,510581,active
12330,3337,Savings,1140025,active
12331,7817,Business,972438,ACTIVE
12332,1242,Savings,465226,ACTIVE
12333,5049,Current,6577,Active
12334,3296,Business,1323641,Inactive
12335,9577,Business,427743,Inactive
12336,3363,Savings,676088,ACTIVE
12337,1389,Business,1294396,Inactive
12338,8298,Current,464355,ACTIVE
12339,5753,Business,328503,Inactive
12340,1822,Savings,860170,ACTIVE
12341,8477,Savings,96541,Inactive
12342,596,Salary,715822,Active
12343,9255,Current,531908,active
12344,6656,Business,153112,Inactive
12345,8744,Business,590481,ACTIVE
12346,7878,Business,1026445,Active
12347,5785,Savings,1451931,Active
12348,6885,Current,1209023,active
12349,6050,Business,1220080,Active
12350,3606,Current,536350,active
12351,9528,Business,915077,Inactive
12352,7288,Salary,899326,Inactive
12353,696,Salary,-4203,Inactive
12354,3045,Salary,72616,ACTIVE
12355,1947,Savings,327915,Inactive
12356,2723,Business,125202,active
12357,9716,Savings,292785,Inactive
12358,9876,Savings,989604,Active
12359,1807,Savings,346382,active
12360,8142,Salary,1249929,Inactive
12361,8302,Current,284686,ACTIVE
12362,8984,Current,161207,active
12363,8126,Current,1079716,active
12364,2640,Business,1322818,active
12365,9179,Savings,523949,ACTIVE
12366,3884,Savings,1282843,Inactive
12367,3726,Business,1328425,Active
12368,8265,Savings,1494716,Active
12369,4974,Current,1010864,ACTIVE
12370,2765,Savings,523820,Active
12371,3990,Business,1315635,active
12372,592,Business,1418658,active
12373,8217,Current,109932,Active
12374,6321,Savings,709549,active
12375,5399,Business,1123487,ACTIVE
12376,5340,Business,906830,active
12377,9219,Business,1265070,ACTIVE
12378,3900,Current,1073463,Inactive
12379,9623,Savings,1480394,active
12380,9761,Salary,798263,Inactive
12381,6838,Savings,620679,Active
12382,7321,Current,1012037,Active
12383,9305,Current,116119,active
12384,1877,Business,1417784,ACTIVE
12385,7671,Business,50048,ACTIVE
12386,159,Current,267504,ACTIVE
12387,734,Salary,653647,ACTIVE
12388,4455,Salary,255427,ACTIVE
12389,2029,Current,675056,ACTIVE
12390,6844,Business,988296,ACTIVE
12391,765,Current,848792,Active
12392,192,Business,13258,Inactive
12393,8436,Business,947078,Inactive
12394,7138,Current,569857,Active
12395,9126,Savings,282958,Active
12396,1101,Current,1221515,Active
12397,8925,Savings,1193571,active
12398,4053,Salary,1130201,ACTIVE
12399,8973,Business,1390548,Inactive
12400,794,Salary,1010503,Active
12401,5099,Business,580822,ACTIVE
12402,8283,Business,456400,ACTIVE
12403,6712,Current,1238498,ACTIVE
12404,1642,Business,1496256,ACTIVE
12405,3359,Salary,51946,active
12406,3857,Business,474960,Inactive
12407,8628,Savings,1007871,ACTIVE
12408,1917,Savings,1266786,Active
12409,47,Current,754058,Active
12410,8183,Current,175832,active
12411,2355,Business,618916,active
12412,114,Salary,572491,Inactive
12413,1082,Current,655763,ACTIVE
12414,4140,Current,1224310,active
12415,7151,Current,1096209,active
12416,8586,Savings,741477,Active
12417,1590,Salary,872669,active
12418,7714,Current,1396329,Active
12419,4856,Business,711411,Inactive
12420,9630,Current,1058149,Inactive
12421,6031,Current,261385,Active
12422,1526,Savings,440707,Active
12423,6568,Savings,752290,Inactive
12424,4596,Current,125884,ACTIVE
12425,7446,Salary,695634,Active
12426,5600,Savings,295801,active
12427,4311,Current,1326071,Inactive
12428,8936,Salary,355567,active
12429,2166,Current,1120781,Inactive
12430,6705,Salary,124750,Active
12431,9847,Business,971926,Active
12432,5570,Savings,702764,Active
12433,5779,Business,181859,Active
12434,3812,Salary,1422599,Active
12435,3470,Savings,1241362,Inactive
12436,263,Savings,1090988,active
12437,4432,Business,666298,ACTIVE
12438,3802,Salary,579665,Inactive
12439,9209,Savings,391699,Active
12440,984,Salary,59284,Active
12441,7672,Salary,1088301,ACTIVE
12442,1560,Savings,23599,Active
12443,2703,Savings,75926,active
12444,5687,Savings,887241,active
12445,7522,Business,910266,ACTIVE
12446,4498,Savings,210149,Active
12447,5803,Savings,859131,Active
12448,6629,Current,1288431,active
12449,8582,Current,1137688,active
12450,4269,Business,1172828,Active
12451,4049,Business,1182905,Active
12452,507,Current,1094642,Active
12453,6288,Business,1215258,Active
12454,247,Current,836244,Active
12455,6685,Current,1484296,active
12456,7553,Salary,58099,Inactive
12457,2715,Business,509716,active
12458,6756,Savings,142029,active
12459,9635,Current,889080,Inactive
12460,2640,Salary,274238,active
12461,6685,Salary,170096,ACTIVE
12462,4158,Current,570850,active
12463,1919,Business,397915,Inactive
12464,5922,Current,1287167,Active
12465,944,Business,533224,active
12466,8309,Current,931120,active
12467,2558,Current,933117,Inactive
12468,9416,Salary,1125322,active
12469,6699,Savings,267358,ACTIVE
12470,989,Savings,743055,active
12471,7937,Salary,787671,active
12472,6694,Business,792044,Active
12473,8156,Current,398961,Active
12474,4280,Business,331211,Inactive
12475,3568,Savings,1168457,Active
12476,7161,Business,1029894,Active
12477,9929,Current,445261,ACTIVE
12478,3114,Savings,1407438,active
12479,9516,Business,1329329,ACTIVE
12480,8708,Business,372428,active
12481,4215,Business,118913,Active
12482,3149,Savings,1378413,active
12483,4888,Savings,750890,active
12484,2887,Business,336270,active
12485,7291,Salary,924531,ACTIVE
12486,2482,Current,661099,Active
12487,2011,Savings,1266433,Inactive
12488,1426,Savings,106414,Active
12489,7518,Savings,669275,ACTIVE
12490,668,Current,133582,ACTIVE
12491,5533,Savings,726710,ACTIVE
12492,6473,Salary,102550,Inactive
12493,103,Savings,723505,Inactive
12494,5461,Savings,960595,Inactive
12495,3686,Salary,953434,Active
12496,5165,Current,341862,Active
12497,6489,Current,718365,Active
12498,49,Savings,520597,ACTIVE
12499,4948,Current,321714,Inactive
12500,9618,Salary,1433996,Inactive
12501,8660,Current,731111,ACTIVE
12502,8239,Savings,1160778,Active
12503,4720,Salary,1215656,active
12504,3828,Savings,1065454,active
12505,1294,Salary,510879,Active
12506,6101,Salary,280739,Inactive
12507,6909,Savings,200607,active
12508,1317,Savings,-1358,ACTIVE
12509,7751,Current,555213,Inactive
12510,499,Business,1458167,Active
12511,9893,Current,1363001,ACTIVE
12512,487,Savings,75717,active
12513,7580,Savings,899399,Active
12514,4475,Current,124524,Inactive
12515,8967,Business,663549,active
12516,5741,Business,5918,ACTIVE
12517,889,Savings,980554,Active
12518,4788,Business,40621,Inactive
12519,7333,Salary,274089,ACTIVE
12520,4110,Current,430057,ACTIVE
12521,7737,Business,402446,ACTIVE
12522,7172,Business,1370396,ACTIVE
12523,1105,Current,983436,Active
12524,9070,Salary,768358,active
12525,181,Business,197772,Inactive
12526,4768,Salary,634590,Inactive
12527,870,Savings,1301934,active
12528,8409,Savings,549089,ACTIVE
12529,5386,Salary,198333,ACTIVE
12530,2811,Salary,683166,ACTIVE
12531,8817,Current,1446164,Inactive
12532,6334,Current,1308650,active
12533,632,Current,760173,Active
12534,7568,Business,864540,active
12535,131,Savings,1453480,active
12536,8722,Current,906497,ACTIVE
12537,6560,Business,714478,ACTIVE
12538,1148,Business,198200,Inactive
12539,562,Salary,852519,Active
12540,3587,Current,865721,ACTIVE
12541,1096,Salary,115971,Inactive
12542,2173,Salary,1000404,Inactive
12543,7173,Business,1140876,Inactive
12544,84,Savings,1207256,Inactive
12545,2988,Business,829868,Inactive
12546,6876,Business,601413,ACTIVE
12547,5143,Business,539493,ACTIVE
12548,5080,Savings,319898,active
12549,906,Current,215765,Active
12550,6794,Business,849929,Inactive
12551,3233,Business,764272,Active
12552,3145,Current,927694,Inactive
12553,9313,Current,1282488,active
12554,9802,Business,456495,Inactive
12555,8731,Savings,420577,Inactive
12556,6206,Salary,530933,active
12557,8594,Salary,435549,ACTIVE
12558,199,Business,657965,Active
12559,5334,Savings,1476401,active
12560,6922,Current,929689,active
12561,9724,Savings,396042,ACTIVE
12562,4123,Salary,1362992,Inactive
12563,5101,Savings,296257,ACTIVE
12564,972,Business,219985,Inactive
12565,5315,Savings,1254340,Active
12566,5559,Salary,2864,Active
12567,8043,Business,365982,Active
12568,2371,Business,1130383,ACTIVE
12569,8090,Savings,850522,Active
12570,7982,Business,788881,ACTIVE
12571,9826,Savings,622324,Active
12572,5322,Savings,884499,ACTIVE
12573,7619,Current,682861,Active
12574,8952,Salary,1186277,active
12575,1372,Current,382181,ACTIVE
12576,2059,Salary,1220088,active
12577,8627,Salary,1322332,Active
12578,3104,Business,1227154,ACTIVE
12579,840,Salary,400520,Active
12580,6292,Savings,1429612,ACTIVE
12581,6413,Current,954876,Inactive
12582,7802,Business,104748,active
12583,4739,Business,446223,Inactive
12584,5007,Salary,700557,Active
12585,6908,Current,1026087,ACTIVE
12586,2300,Current,410034,active
12587,2616,Current,132790,active
12588,892,Business,102486,active
12589,4011,Current,124966,Active
12590,8953,Savings,192337,Active
12591,1226,Savings,712567,active
12592,2297,Salary,1234586,ACTIVE
12593,4910,Salary,133903,Active
12594,6517,Savings,798295,Active
12595,8368,Salary,16948,Active
12596,3177,Business,583158,Inactive
12597,865,Savings,1456313,active
12598,9879,Business,359427,ACTIVE
12599,6583,Current,1270829,Active
12600,2102,Business,1447812,ACTIVE
12601,2369,Current,78988,Active
12602,1243,Savings,1043125,Active
12603,928,Salary,148245,ACTIVE
12604,5589,Salary,1035929,ACTIVE
